txn_id,amount,hour,velocity,is_new_device,is_vpn,sim_swap,num_meters,fail_logins,distance,account_age,disco,state,channel,is_fraud
TXN0037587,5395,21,2,1,0,0,1,0,3.0,1237,AEDC,Edo,web,0
TXN0037588,14556,12,1,0,0,0,2,1,0.8,1258,EKEDC,Kaduna,web,0
TXN0037589,108156,23,25,0,1,0,10,8,339.3,2,BEDC,Kaduna,web,1
TXN0037590,7722,13,2,1,1,0,1,0,10.7,280,EKEDC,Kaduna,mobile_app,0
TXN0037591,6609,12,1,0,0,0,2,1,4.4,369,IKEDC,Oyo,web,0
TXN0037592,11749,11,1,0,0,0,1,1,7.4,828,KEDCO,Imo,web,0
TXN0037593,1216,12,1,0,0,0,1,1,5.5,1472,EEDC,Kaduna,pos,0
TXN0037594,125725,0,16,1,1,1,6,7,446.1,1,EKEDC,Delta,pos,1
TXN0037595,23604,17,2,0,0,0,1,0,11.9,132,KEDCO,Edo,mobile_app,0
TXN0037596,112347,0,15,1,0,0,5,3,415.0,54,AEDC,Kano,agent,1
TXN0037597,7845,9,1,0,0,0,1,0,0.9,1078,KAEDCO,Oyo,mobile_app,0
TXN0037598,24604,16,1,0,0,0,2,1,9.9,1083,KAEDCO,Rivers,web,0
TXN0037599,13536,18,3,0,0,0,2,0,7.2,1500,AEDC,Enugu,pos,0
TXN0037600,113637,0,8,1,1,0,9,4,315.9,33,YEDC,Abuja,mobile_app,1
TXN0037601,9285,20,3,0,0,0,1,0,9.1,1961,JEDC,Borno,pos,0
TXN0037602,23487,17,1,0,0,0,1,0,14.2,929,EKEDC,Abuja,ussd,0
TXN0037603,10364,16,3,0,1,0,1,1,14.5,288,PHEDC,Kaduna,pos,0
TXN0037604,3262,16,2,0,1,0,1,0,12.8,227,EKEDC,Kano,web,0
TXN0037605,22946,18,1,0,0,0,2,0,10.1,226,YEDC,Delta,agent,0
TXN0037606,20301,13,3,0,0,0,2,0,7.4,1459,PHEDC,Rivers,web,0
TXN0037607,10104,21,3,0,0,0,2,1,10.7,462,KAEDCO,Kano,mobile_app,0
TXN0037608,18092,11,1,0,0,0,2,0,4.9,1334,AEDC,Enugu,mobile_app,0
TXN0037609,24959,13,2,0,1,0,2,0,2.4,1712,EEDC,Imo,mobile_app,0
TXN0037610,16872,19,3,0,0,0,1,0,11.3,474,BEDC,Enugu,ussd,0
TXN0037611,12584,10,1,0,0,0,2,0,5.5,1527,PHEDC,Kaduna,web,0
TXN0037612,15362,13,2,0,1,0,1,1,14.8,1174,YEDC,Oyo,mobile_app,0
TXN0037613,17827,10,3,0,1,0,2,0,3.0,652,KAEDCO,Borno,web,0
TXN0037614,997,21,3,0,0,0,1,1,4.1,908,KAEDCO,Enugu,web,0
TXN0037615,22316,17,2,0,0,0,2,0,13.9,1213,EKEDC,Imo,web,0
TXN0037616,8284,19,1,0,0,0,1,1,2.1,1009,AEDC,Enugu,ussd,0
TXN0037617,6816,9,1,0,0,0,2,0,6.5,1399,EEDC,Rivers,mobile_app,0
TXN0037618,22607,10,3,1,0,0,1,1,8.5,1641,IBEDC,Delta,pos,0
TXN0037619,13025,12,2,0,1,0,1,0,4.4,1816,IBEDC,Rivers,web,0
TXN0037620,18042,11,2,1,1,0,2,1,9.4,713,IKEDC,Lagos,web,0
TXN0037621,4727,14,3,1,0,0,2,1,1.4,1059,JEDC,Lagos,web,0
TXN0037622,19342,8,3,0,0,0,1,0,1.3,1907,KEDCO,Imo,mobile_app,0
TXN0037623,5180,12,1,0,0,0,2,1,1.0,1379,KEDCO,Abuja,mobile_app,0
TXN0037624,287162,23,24,1,0,1,5,6,51.9,17,IBEDC,Delta,pos,1
TXN0037625,14059,13,3,0,1,0,2,1,4.6,1279,AEDC,Enugu,agent,0
TXN0037626,1238,13,1,0,0,0,1,1,3.2,440,IBEDC,Kaduna,web,0
TXN0037627,8805,8,3,0,0,0,2,0,1.7,197,EKEDC,Edo,ussd,0
TXN0037628,4711,20,2,0,0,0,1,0,4.7,1999,IBEDC,Edo,mobile_app,0
TXN0037629,5305,9,1,0,0,0,1,1,0.1,923,BEDC,Borno,ussd,0
TXN0037630,15716,18,1,1,0,0,2,1,11.9,1804,YEDC,Abuja,mobile_app,0
TXN0037631,18291,11,2,0,0,0,2,1,6.2,1062,PHEDC,Rivers,mobile_app,0
TXN0037632,8093,11,3,0,0,0,1,1,5.4,1939,IKEDC,Oyo,ussd,0
TXN0037633,6128,16,2,0,0,0,2,1,6.6,1852,BEDC,Kaduna,ussd,0
TXN0037634,9742,11,3,0,0,0,1,0,10.0,1218,EEDC,Imo,web,0
TXN0037635,1153,20,1,0,0,0,1,0,5.7,286,KEDCO,Enugu,web,0
TXN0037636,175826,1,21,0,1,0,11,8,441.7,30,KEDCO,Borno,pos,1
TXN0037637,3433,14,2,0,0,0,2,0,8.1,603,IKEDC,Edo,mobile_app,0
TXN0037638,7026,16,1,1,0,0,1,0,11.3,893,YEDC,Imo,agent,0
TXN0037639,1262,7,2,0,0,0,2,0,8.1,904,BEDC,Lagos,web,0
TXN0037640,15355,13,2,0,0,0,1,0,5.2,1461,AEDC,Delta,web,0
TXN0037641,14938,14,1,0,0,0,1,0,12.5,1850,YEDC,Imo,web,0
TXN0037642,16057,21,2,0,0,0,1,1,0.9,769,IBEDC,Kano,mobile_app,0
TXN0037643,10239,14,2,0,0,0,1,1,0.2,1024,JEDC,Lagos,ussd,0
TXN0037644,4954,13,3,0,0,0,1,1,6.5,1766,PHEDC,Kano,pos,0
TXN0037645,14700,21,1,0,0,0,1,1,0.2,358,JEDC,Oyo,web,0
TXN0037646,18645,13,1,0,0,0,1,1,6.5,615,BEDC,Kano,web,0
TXN0037647,213272,23,20,0,1,1,3,4,480.9,12,IBEDC,Oyo,agent,1
TXN0037648,14410,11,1,0,0,0,1,0,12.0,1518,PHEDC,Delta,web,0
TXN0037649,67955,0,8,1,1,0,11,7,186.6,3,KAEDCO,Edo,web,1
TXN0037650,21606,17,1,1,0,0,2,1,2.1,262,KEDCO,Kaduna,web,0
TXN0037651,12567,12,1,0,0,0,1,1,0.0,528,EKEDC,Enugu,web,0
TXN0037652,3869,11,3,0,0,0,2,0,1.3,964,IBEDC,Imo,agent,0
TXN0037653,150785,0,22,1,1,1,4,3,492.9,29,IBEDC,Edo,ussd,1
TXN0037654,1879,17,3,1,0,0,2,1,10.3,1327,IBEDC,Kano,web,0
TXN0037655,11301,14,2,0,0,0,2,0,7.9,879,IKEDC,Abuja,web,0
TXN0037656,1268,19,2,1,0,0,2,1,12.1,1888,KEDCO,Imo,web,0
TXN0037657,3896,18,3,0,0,0,1,1,15.0,1601,YEDC,Lagos,agent,0
TXN0037658,20962,9,3,0,0,0,2,0,8.7,1458,KEDCO,Oyo,mobile_app,0
TXN0037659,18385,13,2,1,0,0,2,1,4.0,754,YEDC,Borno,web,0
TXN0037660,14028,12,3,0,0,0,1,1,1.9,802,EEDC,Rivers,ussd,0
TXN0037661,7172,21,2,1,0,0,1,0,3.9,1751,YEDC,Oyo,ussd,0
TXN0037662,4362,18,3,0,0,0,1,0,6.5,726,EKEDC,Lagos,agent,0
TXN0037663,4190,10,1,0,0,0,1,1,7.0,1684,JEDC,Lagos,mobile_app,0
TXN0037664,4813,14,1,0,0,0,2,1,2.3,590,PHEDC,Imo,mobile_app,0
TXN0037665,17586,8,1,0,0,0,1,1,9.6,1193,KAEDCO,Imo,web,0
TXN0037666,7910,12,2,0,0,0,2,1,1.8,1846,AEDC,Kano,mobile_app,0
TXN0037667,5492,13,2,0,0,0,2,0,10.5,467,KEDCO,Rivers,pos,0
TXN0037668,8406,18,2,1,0,0,2,0,9.8,1925,KEDCO,Abuja,web,0
TXN0037669,4813,16,1,0,0,0,2,1,5.2,1016,IKEDC,Oyo,pos,0
TXN0037670,7799,11,1,1,0,0,2,0,4.4,770,AEDC,Lagos,mobile_app,0
TXN0037671,1190,8,3,0,0,0,2,1,6.8,313,YEDC,Imo,agent,0
TXN0037672,3777,20,3,1,0,0,2,1,1.1,1536,KAEDCO,Delta,mobile_app,0
TXN0037673,17897,18,3,1,0,0,2,1,10.7,1284,KAEDCO,Abuja,agent,0
TXN0037674,263548,4,12,0,0,1,12,5,182.3,40,EEDC,Imo,ussd,1
TXN0037675,22646,20,1,0,0,0,2,0,4.7,1559,BEDC,Delta,mobile_app,0
TXN0037676,1684,17,1,1,0,0,2,0,12.4,1214,EEDC,Rivers,web,0
TXN0037677,22577,13,2,0,0,0,1,1,2.9,821,KEDCO,Abuja,web,0
TXN0037678,12952,7,2,0,0,0,2,1,13.1,1220,PHEDC,Kaduna,mobile_app,0
TXN0037679,11964,14,2,1,0,0,1,0,0.8,1649,IBEDC,Abuja,web,0
TXN0037680,13410,20,2,1,0,0,2,1,5.3,1922,IKEDC,Kaduna,mobile_app,0
TXN0037681,22435,12,3,0,0,0,1,0,7.2,597,AEDC,Kaduna,pos,0
TXN0037682,18912,14,3,0,0,0,1,0,12.1,1388,PHEDC,Delta,mobile_app,0
TXN0037683,8420,16,3,1,0,0,2,0,3.3,738,KAEDCO,Oyo,mobile_app,0
TXN0037684,8709,18,3,0,0,0,1,1,13.9,1492,IBEDC,Borno,ussd,0
TXN0037685,19411,15,2,0,0,0,2,0,9.1,107,YEDC,Oyo,agent,0
TXN0037686,18098,20,3,1,0,0,1,1,14.8,126,BEDC,Imo,web,0
TXN0037687,2627,17,3,0,0,0,2,0,10.3,1425,BEDC,Oyo,pos,0
TXN0037688,6561,19,3,0,0,0,2,1,13.9,141,IKEDC,Kaduna,web,0
TXN0037689,23007,15,2,0,0,0,1,0,8.5,1857,IBEDC,Lagos,mobile_app,0
TXN0037690,180469,4,16,1,1,1,5,4,212.2,20,KAEDCO,Kaduna,agent,1
TXN0037691,6721,15,3,0,0,0,2,1,13.5,880,KAEDCO,Delta,pos,0
TXN0037692,3028,20,2,1,0,0,2,1,6.4,1791,EEDC,Lagos,ussd,0
TXN0037693,11914,20,3,0,0,0,1,0,5.7,168,IBEDC,Oyo,web,0
TXN0037694,13047,11,3,1,0,0,2,1,1.1,1511,IBEDC,Kano,pos,0
TXN0037695,22784,9,3,0,0,0,2,1,4.3,263,YEDC,Abuja,pos,0
TXN0037696,10233,19,1,1,0,0,2,0,11.2,1308,AEDC,Kaduna,web,0
TXN0037697,21484,20,3,0,0,0,1,0,0.3,450,EKEDC,Oyo,web,0
TXN0037698,4591,16,2,0,1,0,2,0,5.0,812,KAEDCO,Delta,web,0
TXN0037699,7633,13,2,0,0,0,2,1,5.8,566,JEDC,Imo,mobile_app,0
TXN0037700,24084,18,1,0,0,0,2,1,2.9,1652,YEDC,Imo,mobile_app,0
TXN0037701,2807,15,2,1,0,0,1,0,11.8,581,BEDC,Edo,web,0
TXN0037702,10989,16,2,0,0,0,1,1,4.8,401,AEDC,Lagos,mobile_app,0
TXN0037703,19853,19,3,0,0,0,2,1,9.9,1729,KAEDCO,Lagos,pos,0
TXN0037704,18605,19,3,0,0,0,1,0,3.5,1134,EEDC,Edo,mobile_app,0
TXN0037705,1910,15,3,1,0,0,1,1,12.2,1321,IKEDC,Kano,web,0
TXN0037706,24648,18,3,0,0,0,1,0,8.1,1781,IBEDC,Rivers,web,0
TXN0037707,15184,9,3,0,0,0,1,1,13.7,405,KEDCO,Rivers,mobile_app,0
TXN0037708,201284,3,13,1,1,1,11,6,436.5,27,YEDC,Borno,ussd,1
TXN0037709,7001,12,3,0,0,0,2,1,9.5,775,KEDCO,Delta,ussd,0
TXN0037710,125545,23,10,0,1,0,6,8,172.5,33,KEDCO,Kano,pos,1
TXN0037711,22272,21,2,0,0,0,2,0,6.6,1180,BEDC,Oyo,web,0
TXN0037712,24214,20,3,0,0,0,1,1,3.6,1061,KEDCO,Kano,ussd,0
TXN0037713,7689,13,1,1,1,0,2,0,14.6,1426,PHEDC,Edo,web,0
TXN0037714,20110,13,3,0,0,0,1,1,8.9,1748,IBEDC,Imo,web,0
TXN0037715,82938,22,9,1,0,1,9,5,329.5,18,PHEDC,Kano,agent,1
TXN0037716,22159,16,2,0,0,0,2,1,13.8,343,YEDC,Edo,web,0
TXN0037717,3564,12,2,0,0,0,2,1,13.3,1905,PHEDC,Abuja,mobile_app,0
TXN0037718,19660,14,3,1,0,0,2,0,5.0,1556,IBEDC,Kaduna,ussd,0
TXN0037719,22107,14,2,0,0,0,1,1,12.4,1362,AEDC,Delta,web,0
TXN0037720,2707,19,2,0,0,0,2,0,3.3,382,JEDC,Rivers,pos,0
TXN0037721,3830,10,1,0,0,0,2,0,9.2,937,YEDC,Kaduna,pos,0
TXN0037722,12659,13,1,1,0,0,2,0,2.8,1657,EEDC,Rivers,web,0
TXN0037723,24482,20,1,0,0,0,2,1,2.4,623,BEDC,Delta,mobile_app,0
TXN0037724,83355,22,18,1,1,0,5,8,102.6,14,EEDC,Enugu,agent,1
TXN0037725,13654,15,2,0,0,0,2,0,13.0,1658,EKEDC,Borno,mobile_app,0
TXN0037726,10477,8,2,0,0,0,2,1,13.7,1217,YEDC,Oyo,ussd,0
TXN0037727,9483,10,3,0,0,0,2,0,3.3,399,JEDC,Edo,web,0
TXN0037728,4663,10,3,1,0,0,2,1,6.9,1276,BEDC,Edo,mobile_app,0
TXN0037729,6128,11,1,0,0,0,1,0,6.4,1342,IBEDC,Delta,ussd,0
TXN0037730,21611,10,3,1,1,0,2,0,2.7,118,IKEDC,Imo,ussd,0
TXN0037731,248371,22,12,0,0,1,4,3,392.4,32,PHEDC,Edo,ussd,1
TXN0037732,4045,19,3,0,0,0,2,1,0.3,213,KEDCO,Enugu,web,0
TXN0037733,21775,15,3,0,0,0,1,1,6.5,1505,EKEDC,Oyo,ussd,0
TXN0037734,4317,18,1,0,0,0,2,0,13.4,1535,AEDC,Oyo,pos,0
TXN0037735,260737,4,18,1,0,0,3,7,75.0,19,YEDC,Kaduna,ussd,1
TXN0037736,6219,20,1,0,0,0,1,0,4.2,1270,KAEDCO,Abuja,agent,0
TXN0037737,14140,16,2,0,1,0,1,0,2.6,1705,IKEDC,Edo,mobile_app,0
TXN0037738,21079,9,2,0,0,0,1,1,6.5,816,KAEDCO,Oyo,web,0
TXN0037739,1706,13,2,1,0,0,2,0,6.1,916,EKEDC,Rivers,mobile_app,0
TXN0037740,21293,7,3,0,0,0,1,0,9.2,593,KEDCO,Kaduna,pos,0
TXN0037741,15549,7,3,0,0,0,1,1,0.8,1595,YEDC,Oyo,pos,0
TXN0037742,17572,20,3,0,1,0,2,1,4.8,904,EKEDC,Abuja,mobile_app,0
TXN0037743,6167,8,2,0,1,0,1,1,5.1,1708,YEDC,Abuja,mobile_app,0
TXN0037744,14659,9,1,0,0,0,1,1,7.4,1199,KAEDCO,Lagos,mobile_app,0
TXN0037745,13957,19,3,0,0,0,2,0,6.2,1590,PHEDC,Abuja,web,0
TXN0037746,13119,12,2,0,0,0,1,0,7.7,844,KAEDCO,Imo,mobile_app,0
TXN0037747,24399,21,3,0,0,0,1,0,11.4,1848,IKEDC,Lagos,mobile_app,0
TXN0037748,3005,9,2,0,0,0,2,0,4.9,877,YEDC,Kano,web,0
TXN0037749,10661,14,1,1,0,0,1,0,2.7,680,KEDCO,Enugu,pos,0
TXN0037750,80913,1,9,0,1,0,7,7,308.8,15,IKEDC,Oyo,mobile_app,1
TXN0037751,23608,11,3,0,0,0,2,1,10.6,1543,BEDC,Abuja,mobile_app,0
TXN0037752,11565,17,2,0,0,0,1,1,1.9,1160,IKEDC,Enugu,web,0
TXN0037753,23422,14,2,0,0,0,2,1,12.0,1821,IKEDC,Imo,web,0
TXN0037754,5958,21,1,0,1,0,1,1,14.3,1548,YEDC,Oyo,web,0
TXN0037755,7865,7,2,1,0,0,1,0,13.0,1216,EKEDC,Abuja,web,0
TXN0037756,135013,2,10,1,1,0,6,8,399.5,54,IBEDC,Delta,web,1
TXN0037757,18339,13,3,0,1,0,1,0,13.5,1426,IBEDC,Abuja,web,0
TXN0037758,24589,14,1,0,0,0,1,0,1.9,302,EEDC,Imo,ussd,0
TXN0037759,5093,19,1,0,0,0,2,1,10.4,1817,IBEDC,Edo,pos,0
TXN0037760,2854,21,1,0,0,0,2,0,6.4,101,KAEDCO,Lagos,mobile_app,0
TXN0037761,11859,17,2,0,0,0,2,0,7.2,1078,EEDC,Abuja,web,0
TXN0037762,1500,18,1,0,0,0,2,0,1.8,1683,JEDC,Lagos,web,0
TXN0037763,6407,14,1,0,0,0,2,1,14.7,897,BEDC,Kaduna,pos,0
TXN0037764,23620,14,2,0,1,0,2,1,2.9,1066,KAEDCO,Borno,mobile_app,0
TXN0037765,10878,19,3,1,1,0,2,0,6.0,198,YEDC,Lagos,pos,0
TXN0037766,12975,15,1,0,0,0,1,1,10.9,1178,JEDC,Delta,pos,0
TXN0037767,18265,13,3,0,0,0,2,0,2.5,1360,KEDCO,Kano,mobile_app,0
TXN0037768,266856,3,20,0,0,1,9,6,177.5,32,AEDC,Kaduna,pos,1
TXN0037769,13333,13,1,0,0,0,2,1,4.9,290,JEDC,Enugu,mobile_app,0
TXN0037770,18452,11,2,1,0,0,2,1,14.2,1473,JEDC,Rivers,ussd,0
TXN0037771,12577,13,3,0,0,0,2,1,6.3,1683,PHEDC,Borno,ussd,0
TXN0037772,10429,12,2,0,0,0,2,1,6.4,710,IBEDC,Kaduna,ussd,0
TXN0037773,14865,13,2,1,0,0,1,1,8.9,1241,KAEDCO,Edo,mobile_app,0
TXN0037774,189884,1,19,0,1,0,7,5,297.8,38,YEDC,Borno,agent,1
TXN0037775,9099,16,1,0,0,0,1,0,11.6,357,IKEDC,Abuja,agent,0
TXN0037776,98807,1,25,1,1,0,3,8,416.9,21,EKEDC,Kaduna,mobile_app,1
TXN0037777,7006,17,2,1,0,0,1,1,3.7,846,JEDC,Oyo,agent,0
TXN0037778,8918,11,2,1,0,0,1,0,14.6,1924,BEDC,Edo,mobile_app,0
TXN0037779,123721,2,16,1,1,0,6,3,374.2,55,JEDC,Oyo,pos,1
TXN0037780,11132,18,3,0,0,0,2,0,11.2,1658,YEDC,Edo,mobile_app,0
TXN0037781,21558,17,2,1,0,0,2,0,13.1,941,IKEDC,Edo,web,0
TXN0037782,17080,16,2,1,1,0,1,1,12.1,1971,IKEDC,Kano,ussd,0
TXN0037783,6019,8,1,0,0,0,1,1,10.4,1804,IBEDC,Kaduna,pos,0
TXN0037784,12830,14,3,0,0,0,2,1,0.4,1602,YEDC,Borno,mobile_app,0
TXN0037785,185367,3,19,0,1,1,5,3,432.5,28,IBEDC,Edo,agent,1
TXN0037786,2803,9,1,1,0,0,1,0,8.9,1361,YEDC,Kano,ussd,0
TXN0037787,20624,16,1,0,0,0,2,1,11.3,483,JEDC,Enugu,web,0
TXN0037788,4289,13,3,0,0,0,2,1,2.5,1267,KEDCO,Kano,ussd,0
TXN0037789,16361,20,3,0,0,0,2,1,9.4,1278,YEDC,Rivers,web,0
TXN0037790,7546,15,2,1,0,0,1,0,0.4,404,IKEDC,Rivers,mobile_app,0
TXN0037791,6029,18,3,0,0,0,1,1,6.5,1138,AEDC,Rivers,mobile_app,0
TXN0037792,19366,15,2,0,1,0,2,1,5.7,1857,AEDC,Lagos,ussd,0
TXN0037793,21468,15,3,1,0,0,2,1,2.9,569,BEDC,Kano,web,0
TXN0037794,269533,0,23,1,0,1,5,6,383.3,59,BEDC,Abuja,agent,1
TXN0037795,5111,19,3,0,1,0,2,0,14.2,1747,PHEDC,Kano,web,0
TXN0037796,15538,13,3,0,1,0,1,0,0.3,954,IKEDC,Abuja,web,0
TXN0037797,15770,19,2,1,0,0,2,1,9.1,341,JEDC,Imo,web,0
TXN0037798,15351,10,2,0,0,0,2,1,1.0,1604,AEDC,Rivers,web,0
TXN0037799,14862,19,2,0,0,0,1,1,13.9,113,KEDCO,Delta,web,0
TXN0037800,7209,14,3,0,0,0,2,0,2.0,1309,EEDC,Enugu,mobile_app,0
TXN0037801,22102,7,1,0,0,0,2,1,10.7,476,AEDC,Delta,ussd,0
TXN0037802,8519,16,1,0,1,0,2,1,9.1,958,JEDC,Lagos,web,0
TXN0037803,7549,9,1,1,0,0,1,0,6.8,367,EEDC,Imo,mobile_app,0
TXN0037804,20120,19,1,0,1,0,1,1,4.6,277,YEDC,Abuja,mobile_app,0
TXN0037805,20789,18,3,0,0,0,2,0,14.5,1343,KEDCO,Enugu,mobile_app,0
TXN0037806,184712,1,22,1,1,1,7,4,397.9,18,BEDC,Kano,pos,1
TXN0037807,4410,16,1,1,0,0,2,1,3.1,1600,JEDC,Rivers,pos,0
TXN0037808,10652,10,2,0,1,0,1,1,0.0,694,BEDC,Lagos,pos,0
TXN0037809,1961,17,1,0,1,0,1,0,4.3,1743,IKEDC,Borno,web,0
TXN0037810,19905,8,3,0,0,0,1,0,13.9,1065,EEDC,Delta,ussd,0
TXN0037811,19951,16,1,0,0,0,2,0,10.4,339,IKEDC,Kano,agent,0
TXN0037812,24595,21,2,0,0,0,1,0,12.5,632,KEDCO,Borno,agent,0
TXN0037813,172146,0,21,1,0,1,4,3,422.2,16,KAEDCO,Kaduna,ussd,1
TXN0037814,7775,17,2,0,0,0,1,1,4.0,611,JEDC,Kaduna,ussd,0
TXN0037815,6563,7,1,0,0,0,2,0,1.2,126,IBEDC,Borno,web,0
TXN0037816,8090,12,2,0,0,0,2,0,5.3,428,BEDC,Kaduna,web,0
TXN0037817,17641,16,1,1,0,0,2,0,4.5,882,KEDCO,Enugu,mobile_app,0
TXN0037818,12895,17,2,0,0,0,2,0,1.1,1084,KEDCO,Rivers,web,0
TXN0037819,21185,20,1,1,1,0,1,1,13.7,439,YEDC,Edo,web,0
TXN0037820,13212,10,1,1,0,0,2,0,2.4,1467,AEDC,Oyo,pos,0
TXN0037821,20779,9,2,0,0,0,2,1,2.4,1225,EKEDC,Rivers,mobile_app,0
TXN0037822,5394,13,1,0,0,0,2,1,9.0,1608,EEDC,Oyo,pos,0
TXN0037823,5070,15,2,0,0,0,1,1,1.9,1258,KAEDCO,Enugu,pos,0
TXN0037824,7372,19,2,0,0,0,2,0,6.6,476,KAEDCO,Rivers,ussd,0
TXN0037825,24383,13,3,1,0,0,2,1,11.1,1512,AEDC,Lagos,mobile_app,0
TXN0037826,15768,16,1,0,0,0,1,0,10.1,737,IBEDC,Oyo,pos,0
TXN0037827,8767,15,3,0,0,0,1,1,9.8,1460,PHEDC,Lagos,mobile_app,0
TXN0037828,15548,19,1,0,0,0,1,0,5.6,497,AEDC,Edo,agent,0
TXN0037829,7451,14,3,0,0,0,2,1,11.0,1999,YEDC,Kano,web,0
TXN0037830,14934,7,1,1,0,0,2,0,1.0,1931,IKEDC,Borno,mobile_app,0
TXN0037831,24208,11,1,1,0,0,2,1,8.8,1326,AEDC,Kano,web,0
TXN0037832,23467,16,1,0,1,0,1,0,3.9,344,IBEDC,Kano,mobile_app,0
TXN0037833,226257,1,8,1,1,1,5,3,123.0,31,KAEDCO,Delta,pos,1
TXN0037834,11313,8,3,0,1,0,2,1,14.0,1915,KEDCO,Kano,mobile_app,0
TXN0037835,13694,9,1,0,0,0,1,0,0.6,1041,AEDC,Borno,ussd,0
TXN0037836,22514,21,3,0,0,0,1,0,8.6,1737,BEDC,Imo,mobile_app,0
TXN0037837,2726,13,2,1,1,0,2,0,14.0,1836,IKEDC,Abuja,web,0
TXN0037838,10005,21,2,1,0,0,2,0,1.5,1182,KEDCO,Enugu,pos,0
TXN0037839,7994,19,2,0,0,0,1,0,3.7,854,EKEDC,Kano,pos,0
TXN0037840,3582,11,1,0,0,0,1,1,0.7,256,BEDC,Kano,web,0
TXN0037841,90894,0,10,1,1,0,5,4,491.9,53,BEDC,Lagos,web,1
TXN0037842,24039,14,3,1,0,0,2,1,7.0,1365,KEDCO,Imo,ussd,0
TXN0037843,20673,16,3,0,0,0,1,0,8.6,1110,JEDC,Borno,ussd,0
TXN0037844,2311,15,3,1,0,0,1,0,5.9,1552,AEDC,Lagos,mobile_app,0
TXN0037845,19369,19,3,0,0,0,1,1,13.0,868,AEDC,Rivers,mobile_app,0
TXN0037846,8237,9,1,0,0,0,2,1,10.0,420,IBEDC,Delta,pos,0
TXN0037847,6583,21,1,1,0,0,2,0,5.8,162,IBEDC,Lagos,mobile_app,0
TXN0037848,7820,17,1,0,0,0,1,1,6.1,516,EEDC,Kaduna,web,0
TXN0037849,9892,20,2,0,0,0,2,0,6.7,1601,YEDC,Enugu,ussd,0
TXN0037850,15519,16,1,0,0,0,2,1,7.4,1192,KAEDCO,Borno,pos,0
TXN0037851,13353,15,1,1,1,0,2,0,7.4,161,EKEDC,Oyo,web,0
TXN0037852,7515,18,2,0,0,0,1,1,14.7,664,BEDC,Lagos,web,0
TXN0037853,259224,4,12,1,1,1,12,4,373.6,38,IKEDC,Kaduna,agent,1
TXN0037854,19514,17,2,0,1,0,1,0,13.7,316,IBEDC,Borno,pos,0
TXN0037855,177078,4,13,0,1,1,12,5,240.3,36,AEDC,Edo,web,1
TXN0037856,24205,15,1,0,0,0,1,0,8.5,825,KEDCO,Kano,pos,0
TXN0037857,23316,13,2,1,0,0,2,0,10.1,1314,BEDC,Rivers,mobile_app,0
TXN0037858,10700,14,1,0,0,0,2,0,9.5,1812,KEDCO,Kano,web,0
TXN0037859,22701,14,2,0,0,0,1,0,6.9,1557,IKEDC,Kano,ussd,0
TXN0037860,3679,11,2,0,1,0,1,0,3.1,653,PHEDC,Imo,mobile_app,0
TXN0037861,10803,10,3,0,0,0,1,1,10.0,1102,PHEDC,Delta,web,0
TXN0037862,9652,11,1,0,0,0,2,0,9.4,1416,JEDC,Delta,mobile_app,0
TXN0037863,1301,16,2,0,0,0,1,0,12.7,1272,IBEDC,Oyo,pos,0
TXN0037864,4114,17,2,1,0,0,1,0,14.3,953,EKEDC,Borno,mobile_app,0
TXN0037865,142789,5,12,1,1,0,12,6,287.2,34,KEDCO,Delta,agent,1
TXN0037866,15810,19,3,0,0,0,2,1,10.6,1082,KEDCO,Imo,web,0
TXN0037867,4318,14,3,0,0,0,2,0,14.7,1625,IBEDC,Rivers,web,0
TXN0037868,57526,23,16,1,1,1,12,4,200.5,33,JEDC,Rivers,ussd,1
TXN0037869,9479,9,2,0,0,0,2,1,9.7,107,BEDC,Edo,web,0
TXN0037870,18449,9,3,1,0,0,1,1,3.7,898,BEDC,Imo,ussd,0
TXN0037871,20075,9,2,1,0,0,1,1,9.9,1697,EEDC,Kano,mobile_app,0
TXN0037872,9277,16,2,0,1,0,2,0,10.4,272,IKEDC,Imo,web,0
TXN0037873,9816,20,1,0,0,0,1,0,8.5,1220,BEDC,Borno,web,0
TXN0037874,21857,21,2,1,0,0,1,0,4.0,305,PHEDC,Kano,web,0
TXN0037875,7205,14,3,0,0,0,2,1,0.5,1434,JEDC,Enugu,mobile_app,0
TXN0037876,22094,18,2,1,0,0,2,0,8.0,1234,IBEDC,Kano,pos,0
TXN0037877,83523,3,24,1,1,0,11,6,292.5,17,JEDC,Abuja,mobile_app,1
TXN0037878,22803,8,1,1,0,0,1,1,10.7,1302,YEDC,Abuja,ussd,0
TXN0037879,24075,17,3,0,0,0,2,1,1.1,1388,KAEDCO,Oyo,mobile_app,0
TXN0037880,220494,1,15,0,1,1,3,7,336.5,21,BEDC,Delta,mobile_app,1
TXN0037881,14792,18,2,0,1,0,1,1,10.0,805,BEDC,Edo,ussd,0
TXN0037882,5993,7,1,0,0,0,1,1,6.1,785,YEDC,Delta,ussd,0
TXN0037883,186642,22,12,1,0,0,9,6,247.2,4,BEDC,Enugu,ussd,1
TXN0037884,232203,3,10,1,0,0,4,5,99.7,28,EEDC,Imo,agent,1
TXN0037885,24230,16,2,1,0,0,2,1,10.2,287,KAEDCO,Borno,mobile_app,0
TXN0037886,849,10,3,1,0,0,2,0,4.3,1168,YEDC,Abuja,web,0
